# Table S2. Genes depleted for 22G-RNAs in parn-1,prg-1,and parn-1; prg-1 double mutant animals,Related to Figure 6
# # ""FALSE"" indicates  fold change ≤ 2,NA,NA,NA
# # ""TRUE"" indicates  fold change > 2,NA,NA,NA
# #  Genes with Reads Per Million greater than 10 in wild-type were listed,NA,NA,NA
WormBaseID,Gene_symbol_1,Gene_symbol_2,wild-type vs. parn-1,wild-type vs .prg-1,wild-type vs. prg-1; parn-1,wild-type,parn-1,prg-1,prg-1; parn-1,Input,Suggested Match,History
WBGene00000592,coh-3,F08H9.1,False,False,False,34.1221622,44.30981422,70.72956962,59.26121025,WBGene00000592,WBGene00000592,History: N.A.
WBGene00000615,col-38,F54C9.4,False,False,False,37.08930673,57.79886652,692.8161202,732.9269734,WBGene00000615,WBGene00000615,History: N.A.
WBGene00000622,col-45,F53G12.7,False,True,False,19.96079053,29.78721961,9.135902742,133.2228757,WBGene00000622,WBGene00000622,History: N.A.
WBGene00000636,col-60,F22D6.10,False,True,True,15.10546311,21.20086805,2.06294578,2.143816391,WBGene00000636,WBGene00000636,History: N.A.
WBGene00000647,col-71,Y49F6B.10,False,False,False,148.9866212,157.7344583,514.9849434,669.1444031,WBGene00000647,WBGene00000647,History: N.A.
WBGene00000685,col-111,F29B9.9,False,False,False,73.23452203,136.1095729,576.519669,512.5252473,WBGene00000685,WBGene00000685,History: N.A.
WBGene00000730,col-157,T11F9.9,False,False,False,65.27862489,70.69640542,81.46717755,59.57364574,WBGene00000730,WBGene00000730,History: N.A.
WBGene00000761,coq-1,C24A11.9,False,False,False,18.70200194,23.12525453,42.64308356,35.15507509,WBGene00000761,WBGene00000761,History: Renamed on 2015-03-04
WBGene00000762,coq-2,F57B9.4,False,True,True,25.89507961,28.1971545,3.536478481,3.828243556,WBGene00000762,WBGene00000762,History: N.A.
WBGene00000763,coq-3,Y57G11C.11,False,False,False,16.18442476,29.36320225,42.73244831,35.50057858,WBGene00000763,WBGene00000763,History: N.A.
WBGene00000765,coq-5,ZK652.9,False,False,False,22.52332445,29.25719791,38.41008572,53.93229522,WBGene00000765,WBGene00000765,History: N.A.
WBGene00000770,cpb-1,C40H1.1,False,True,True,28.05300291,43.88579686,13.2617943,5.818930205,WBGene00000770,WBGene00000770,History: N.A.
WBGene00000772,cpb-3,B0414.5,False,False,False,54.37517151,105.4460507,159.2594143,146.8182447,WBGene00000772,WBGene00000772,History: N.A.
WBGene00000773,cpf-1,F28C6.3,False,False,False,15.10546311,14.62859895,15.47209335,15.54266884,WBGene00000773,WBGene00000773,History: N.A.
WBGene00000775,cpin-1,F38E11.3,True,True,True,96.97167834,13.35654687,0.0,0.0,WBGene00000775,WBGene00000775,History: Renamed on 2006-01-04
WBGene00000780,cpn-4,F49D11.8,False,False,False,300.3739321,488.0863842,1238.022881,1164.273504,WBGene00000780,WBGene00000780,History: N.A.
WBGene00000787,cps-6,C41D11.8,False,True,True,27.24378167,26.0770677,3.536478481,3.521984071,WBGene00000787,WBGene00000787,History: N.A.
WBGene00000788,cpz-1,F32B5.8,False,True,False,20.50027136,29.46920659,4.125891561,66.30517839,WBGene00000788,WBGene00000788,History: N.A.
WBGene00000796,crn-3,C14A4.4,False,False,False,36.95443653,35.72346266,54.52070991,49.38434187,WBGene00000796,WBGene00000796,History: Renamed on 2007-06-04
WBGene00000798,crn-5,C14A4.5,False,False,False,14.29624187,12.40250781,20.6294578,17.30366087,WBGene00000798,WBGene00000798,History: Renamed on 2007-06-04
WBGene00000800,cars-1,Y23H5A.7,False,False,False,18.88182888,18.40942042,25.29564469,19.03913128,WBGene00000800,WBGene00000800,History: Renamed on 2010-01-29
WBGene00000802,crt-1,Y38A10A.5,False,False,False,10.51987609,9.964407983,10.46208217,10.73439493,WBGene00000802,WBGene00000802,History: N.A.
WBGene00000803,csb-1,F53H4.1,False,True,True,22.65819466,12.29650347,1.91559251,1.684427165,WBGene00000803,WBGene00000803,History: N.A.
WBGene00000804,csc-1,Y48E1B.12,False,False,False,14.02650146,20.03482031,19.45063164,19.44747726,WBGene00000804,WBGene00000804,History: N.A.
WBGene00000812,csk-1,Y48G1C.2,False,True,True,41.80976396,41.62437093,14.44062046,12.53111724,WBGene00000812,WBGene00000812,History: N.A.
WBGene00000813,csn-1,Y59A8A.1,False,False,False,18.88182888,28.1971545,20.13828024,21.01705712,WBGene00000813,WBGene00000813,History: N.A.
WBGene00000814,csn-2,B0025.2,False,False,False,17.90864779,17.63912222,24.80446712,26.23622917,WBGene00000814,WBGene00000814,History: N.A.
WBGene00000815,csn-3,Y38C1AA.2,False,False,False,24.41150734,35.19344096,48.33187257,55.43296669,WBGene00000815,WBGene00000815,History: N.A.
WBGene00000816,csn-4,Y55F3AM.15,False,False,False,20.26906529,20.14082465,30.20742036,26.42764135,WBGene00000816,WBGene00000816,History: N.A.
WBGene00000817,csn-5,B0547.1,False,False,False,17.26338641,22.47292013,32.71242595,24.80701824,WBGene00000817,WBGene00000817,History: N.A.
WBGene00000818,csn-6,Y67H2A.6,False,False,False,13.21728022,27.56112846,47.74245949,36.13861917,WBGene00000818,WBGene00000818,History: N.A.
WBGene00000819,csp-1,Y48E1B.13,False,True,True,494.3442629,413.73494,2.06294578,0.765648711,WBGene00000819,WBGene00000819,History: N.A.
WBGene00000820,csp-2,Y73B6BL.7,False,True,True,38.52792227,68.51413858,1.4735327,5.359540978,WBGene00000820,WBGene00000820,History: N.A.
WBGene00000821,csp-3,Y47H9C.6,False,True,True,44.01264399,62.89590854,0.44205981,5.206411236,WBGene00000821,WBGene00000821,History: N.A.
WBGene00000833,cts-1,T20G5.2,False,False,True,14.29624187,8.90436458,10.02002236,6.890838401,WBGene00000833,WBGene00000833,History: N.A.
WBGene00000834,cua-1,Y76A2A.2,False,False,False,28.32274332,46.00588366,76.40267051,56.09652891,WBGene00000834,WBGene00000834,History: N.A.
WBGene00000835,cuc-1,ZK652.11,False,False,False,19.96079053,21.73088975,33.59654557,37.8996112,WBGene00000835,WBGene00000835,History: N.A.
WBGene00000836,cul-1,D2045.6,False,False,False,27.64839229,47.64895094,96.51639187,64.85044584,WBGene00000836,WBGene00000836,History: N.A.
WBGene00000837,cul-2,ZK520.4,False,False,False,27.7832625,31.05927169,48.92128565,45.09670909,WBGene00000837,WBGene00000837,History: Renamed on 2013-05-02
WBGene00000839,cul-4,F45E12.3,False,False,False,51.3855486,49.29201821,45.44374848,60.02685896,WBGene00000839,WBGene00000839,History: N.A.
WBGene00000840,cul-5,ZK856.1,False,False,False,27.24378167,22.68492881,43.91127447,33.53541355,WBGene00000840,WBGene00000840,History: N.A.
WBGene00000843,cup-2,F25D7.1,False,False,False,11.46396754,7.526308157,9.725315822,11.10190631,WBGene00000843,WBGene00000843,History: Renamed on 2005-08-18; Renamed on 2013-11-18
WBGene00000846,cup-5,R13A5.1,False,False,False,11.86857816,24.80501562,26.67094188,21.36159904,WBGene00000846,WBGene00000846,History: N.A.
WBGene00000854,cux-7,C07H6.8,False,False,False,23.46927618,17.80872916,18.56651202,12.68424698,WBGene00000854,WBGene00000854,History: N.A.
WBGene00000857,cwn-1,K10B4.6,True,True,True,109.9192181,11.87248611,0.308102292,0.459389227,WBGene00000857,WBGene00000857,History: N.A.
WBGene00000864,cya-2,F59H6.7,False,False,False,17.68572282,22.01263695,30.26366289,26.61554002,WBGene00000864,WBGene00000864,History: N.A.
WBGene00000865,cyb-1,ZC168.4,False,False,False,13.66684757,17.84406394,27.50594374,25.11327773,WBGene00000865,WBGene00000865,History: N.A.
WBGene00000866,cyb-2.1,Y43E12A.1,False,False,False,29.98614254,29.71655005,34.49048874,29.1712159,WBGene00000866,WBGene00000866,History: N.A.
WBGene00000867,cyb-2.2,H31G24.4,False,False,False,23.78211305,27.59646324,41.79921093,39.12464914,WBGene00000867,WBGene00000867,History: N.A.
WBGene00000868,cyb-3,T06E6.2,False,False,False,25.89507961,24.69901128,40.37479599,35.90892455,WBGene00000868,WBGene00000868,History: N.A.
WBGene00000871,cye-1,C37A2.4,False,False,False,53.4086017,87.34757636,65.86691171,74.42105473,WBGene00000871,WBGene00000871,History: Renamed on 2015-03-05
WBGene00000872,cyk-1,F11H8.4,False,False,False,70.40224769,97.84200604,220.440492,155.1714721,WBGene00000872,WBGene00000872,History: N.A.
WBGene00000874,cyk-3,ZK328.1,False,False,False,40.32619169,61.58852168,109.6308329,87.02873684,WBGene00000874,WBGene00000874,History: N.A.
WBGene00000875,cyk-4,K08E3.6,False,False,False,47.47431262,69.75085588,76.62370042,79.03682267,WBGene00000875,WBGene00000875,History: N.A.
WBGene00000880,cyn-4,F59E10.2,False,False,False,12.13831857,22.05853953,22.10855213,16.0403405,WBGene00000880,WBGene00000880,History: N.A.
WBGene00000885,cyn-9,T27D1.1,False,False,False,10.51987609,10.17641666,27.99712131,17.68648523,WBGene00000885,WBGene00000885,History: N.A.
WBGene00000889,cyn-13,Y116A8C.34,False,False,False,16.18442476,19.5047986,29.91271382,27.84409146,WBGene00000889,WBGene00000889,History: N.A.
WBGene00000890,sig-7,F39H2.2,False,True,False,21.98384363,24.38099826,10.60943544,11.02534144,WBGene00000890,WBGene00000890,History: Renamed on 2006-01-05
WBGene00000891,cyn-15,Y87G2A.6,False,False,False,33.54720464,48.34857958,103.2013186,90.30826548,WBGene00000891,WBGene00000891,History: N.A.
WBGene00000892,cyn-16,Y17G7B.9,False,False,False,13.40609851,19.6204397,10.3147289,11.94411989,WBGene00000892,WBGene00000892,History: N.A.
WBGene00000894,dab-1,M110.5,False,False,False,27.7832625,27.6671328,28.58653439,24.50075876,WBGene00000894,WBGene00000894,History: N.A.
WBGene00000896,dad-1,F57B10.10,False,False,False,12.94753981,31.71296512,31.23889325,21.7444234,WBGene00000896,WBGene00000896,History: N.A.
WBGene00000898,daf-2,Y55D5A.5,False,True,True,57.94923198,32.54906242,17.53503913,16.58905541,WBGene00000898,WBGene00000898,History: N.A.
WBGene00000899,daf-3,F25E2.5,False,True,True,15.37520352,8.6923559,1.76823924,2.296946134,WBGene00000899,WBGene00000899,History: N.A.
WBGene00000903,daf-7,B0412.2,False,True,True,12.67779939,13.99257291,0.29470654,0.153129742,WBGene00000903,WBGene00000903,History: N.A.
WBGene00000911,daf-15,C10C5.6,False,True,False,98.12556788,67.63076907,45.92510249,53.2891503,WBGene00000911,WBGene00000911,History: N.A.
WBGene00000912,daf-16,R13H8.1,True,False,True,91.8466105,45.72320542,70.63884623,44.44590768,WBGene00000912,WBGene00000912,History: N.A.
WBGene00000913,daf-18,T07A9.6,False,False,False,65.41205006,44.73383158,54.52070991,39.81373298,WBGene00000913,WBGene00000913,History: N.A.
WBGene00000915,daf-21,C47E8.5,False,False,False,53.4086017,39.96363627,62.03572668,46.06653079,WBGene00000915,WBGene00000915,History: Renamed on 2017-08-01
WBGene00000917,daf-25,,False,False,False,16.45416517,21.05952893,18.56651202,15.15984448,WBGene00000917,WBGene00000917,History: Renamed on 2010-12-07
WBGene00000931,dao-5,C25A1.10,False,False,False,35.60573447,39.53961891,59.82542763,59.06979807,WBGene00000931,WBGene00000931,History: N.A.
WBGene00000933,dap-3,C14A4.2,False,False,False,15.24033331,28.95549325,45.67642631,34.92536044,WBGene00000933,WBGene00000933,History: Renamed on 2018-06-07
WBGene00000935,daz-1,F56D1.7,False,False,False,18.61208847,29.25719791,54.61894543,37.52206718,WBGene00000935,WBGene00000935,History: N.A.
WBGene00000937,dbr-1,C55B7.8,False,True,True,30.75040704,33.92138888,10.90414198,4.747022009,WBGene00000937,WBGene00000937,History: Renamed on 2015-03-04
WBGene00000938,dcp-66,C26C6.5,False,True,True,46.39535097,33.49737152,8.841196202,10.25969273,WBGene00000938,WBGene00000938,History: N.A.
WBGene00000939,dcr-1,K12H4.8,False,False,False,53.4086017,59.7864479,79.42341255,86.74799898,WBGene00000939,WBGene00000939,History: N.A.
WBGene00000940,dcs-1,Y113G7A.9,False,False,False,16.99364599,18.9747769,16.2088597,13.65917301,WBGene00000940,WBGene00000940,History: Renamed on 2005-12-19
WBGene00000959,dgk-2,F46H6.2,True,True,True,28.99709436,8.480347219,0.29470654,0.612518969,WBGene00000959,WBGene00000959,History: N.A.
WBGene00000961,dgn-1,T21B6.1,False,True,True,11.05935692,5.618230033,0.0,0.306259484,WBGene00000961,WBGene00000961,History: N.A.
WBGene00000962,dhc-1,T21E12.4,False,False,False,134.0609851,194.729973,303.0319998,263.153462,WBGene00000962,WBGene00000962,History: N.A.
WBGene00000965,dhs-1,C01G8.3,False,False,False,16.72390558,21.73088975,12.08296814,10.8722117,WBGene00000965,WBGene00000965,History: N.A.
WBGene00000982,dhs-19,T11F9.11,False,True,True,14.09393656,25.22903298,1.17882616,0.459389227,WBGene00000982,WBGene00000982,History: N.A.
WBGene00000987,dhs-24,Y60A3A.10,False,False,False,15.64494393,18.23981348,30.79683344,26.41488054,WBGene00000987,WBGene00000987,History: N.A.
WBGene00000994,dic-1,F08B4.1,False,False,False,33.98729199,47.38394009,43.34642027,53.60817059,WBGene00000994,WBGene00000994,History: Renamed on 2019-05-20
WBGene00001001,dis-3,C04G2.6,False,False,False,50.98093798,84.23811571,50.68952489,44.07584414,WBGene00001001,WBGene00001001,History: N.A.
WBGene00001002,div-1,R01H10.1,False,False,False,28.86222415,41.97771874,61.29896033,52.45221705,WBGene00001002,WBGene00001002,History: Renamed on 2013-04-26
WBGene00001007,dli-1,C39E9.14,False,False,False,25.35559879,34.55741492,56.73100896,41.26846553,WBGene00001007,WBGene00001007,History: N.A.
WBGene00001008,dlk-1,F33E2.2,False,True,True,144.7831665,295.4870984,2.06294578,31.08533767,WBGene00001008,WBGene00001008,History: N.A.
WBGene00001016,dna-2,F43G6.1,False,False,False,39.92158107,50.67007464,56.87836223,77.10082522,WBGene00001016,WBGene00001016,History: N.A.
WBGene00001017,dnc-1,ZK593.5,False,False,False,55.70139521,64.13262585,86.0543097,77.63677931,WBGene00001017,WBGene00001017,History: N.A.
WBGene00001019,dnj-1,B0035.14,False,False,False,21.57923301,20.28923072,28.88124093,22.81633159,WBGene00001019,WBGene00001019,History: N.A.
WBGene00001020,dnj-2,B0035.2,False,False,False,23.87202652,24.80501562,25.19740918,29.78373487,WBGene00001020,WBGene00001020,History: N.A.
WBGene00001023,dnj-5,C04A2.7,False,False,False,38.30313859,45.15784894,56.58365569,50.85821564,WBGene00001023,WBGene00001023,History: N.A.
WBGene00001025,dnj-7,C55B6.2,True,True,True,69.18841584,25.22903298,1.91559251,0.459389227,WBGene00001025,WBGene00001025,History: N.A.
WBGene00001026,dnj-8,C56C10.13,False,False,False,24.00689672,36.04147568,21.21887088,17.45679061,WBGene00001026,WBGene00001026,History: N.A.
WBGene00001027,dnj-9,F11G11.7,False,False,False,17.80286723,32.88784656,58.4992482,44.05542684,WBGene00001027,WBGene00001027,History: N.A.
WBGene00001028,dnj-10,F22B7.5,False,False,False,37.08930673,55.0699431,64.78632106,72.06146461,WBGene00001028,WBGene00001028,History: N.A.
WBGene00001029,dnj-11,F38A5.13,False,False,False,20.23053095,33.49737152,54.81541645,42.77424133,WBGene00001029,WBGene00001029,History: N.A.
WBGene00001030,dnj-12,F39B2.10,False,False,False,19.1515693,29.25719791,76.47634715,48.38899855,WBGene00001030,WBGene00001030,History: N.A.
WBGene00001031,dnj-13,F54D5.8,False,False,False,35.33599405,46.00588366,91.9484405,68.44899478,WBGene00001031,WBGene00001031,History: N.A.
WBGene00001034,dnj-16,R74.4,False,False,False,26.56943064,26.9015459,20.58034005,26.44040216,WBGene00001034,WBGene00001034,History: N.A.
WBGene00001035,dnj-17,T03F6.2,False,False,False,16.45416517,15.26462499,11.49355506,16.38488242,WBGene00001035,WBGene00001035,History: N.A.
WBGene00001036,dnj-18,T04A8.9,False,False,False,11.98096999,10.17641666,6.041484071,6.393166738,WBGene00001036,WBGene00001036,History: N.A.
WBGene00001037,dnj-19,T05C3.5,False,False,False,23.73715631,39.22160589,64.83543882,46.2962254,WBGene00001037,WBGene00001037,History: Renamed on 2005-12-16
WBGene00001038,dnj-20,T15H9.7,False,False,False,10.25013568,7.420303817,8.546489662,6.584578916,WBGene00001038,WBGene00001038,History: N.A.
WBGene00001040,dnj-22,T23B12.7,False,False,False,16.58903538,16.74868576,13.55650084,16.6911419,WBGene00001040,WBGene00001040,History: N.A.
WBGene00001041,dnj-23,T24H10.3,False,False,False,31.15501766,33.7093802,27.70241477,31.16190255,WBGene00001041,WBGene00001041,History: N.A.
WBGene00001042,dnj-24,W03A5.7,False,True,False,106.0079822,152.1162282,3.241771941,207.6439305,WBGene00001042,WBGene00001042,History: N.A.
WBGene00001043,dnj-25,W07A8.3,False,False,False,24.95098817,26.28907638,35.36478481,33.33124056,WBGene00001043,WBGene00001043,History: N.A.
WBGene00001044,dnj-26,Y39C12A.8,False,False,False,16.04955455,28.1971545,13.2617943,13.29676595,WBGene00001044,WBGene00001044,History: N.A.
WBGene00001047,dnj-29,Y63D3A.6,False,False,False,22.92793507,23.74497221,31.9756596,27.52507117,WBGene00001047,WBGene00001047,History: N.A.
WBGene00001048,dnj-30,Y71F9B.16,False,False,False,15.24033331,11.87248611,9.725315822,17.30366087,WBGene00001048,WBGene00001048,History: N.A.
WBGene00001049,dog-1,F33H2.1,False,False,False,36.68469612,54.22989312,94.01585153,54.04745188,WBGene00001049,WBGene00001049,History: N.A.
WBGene00001050,dom-3,F54C1.2,False,False,False,17.66799703,10.30169452,10.19837723,9.525339844,WBGene00001050,WBGene00001050,History: N.A.
WBGene00001051,cks-1,C09G4.3,False,False,False,13.75676104,18.02073784,32.85977922,18.37556907,WBGene00001051,WBGene00001051,History: Renamed on 2007-08-17
WBGene00001056,dpf-3,K02F2.1,False,False,False,24.81611796,22.68492881,33.00713249,28.32900231,WBGene00001056,WBGene00001056,History: N.A.
WBGene00001057,dpf-4,F01F1.5,False,False,False,12.67779939,11.13045573,11.49355506,13.20744027,WBGene00001057,WBGene00001057,History: N.A.
WBGene00001058,dpf-5,R11E3.8,False,False,False,11.05935692,17.80872916,25.05005591,17.45679061,WBGene00001058,WBGene00001058,History: N.A.
WBGene00001060,dpf-7,R11E3.7,False,False,False,33.17807075,42.01758362,62.03572668,69.07852816,WBGene00001060,WBGene00001060,History: N.A.
WBGene00001061,dpl-1,T23G7.1,False,False,False,31.28988786,38.79758853,62.47778649,56.632483,WBGene00001061,WBGene00001061,History: N.A.
WBGene00001073,dpy-11,F46E10.9,False,False,False,11.64379448,10.70643836,18.12445221,12.86289835,WBGene00001073,WBGene00001073,History: N.A.
WBGene00001080,dpy-21,Y59A8B.1,False,False,False,12.94753981,9.381384111,10.02395178,10.41282247,WBGene00001080,WBGene00001080,History: N.A.
WBGene00001081,dpy-22,F47A4.2,False,False,False,23.87202652,14.62859895,16.2088597,15.23640935,WBGene00001081,WBGene00001081,History: N.A.
WBGene00001085,dpy-26,C25G4.5,False,False,False,43.69794684,62.11854338,96.81109841,92.12455437,WBGene00001085,WBGene00001085,History: N.A.
WBGene00001086,dpy-27,R13G10.1,False,False,True,14.56598228,7.526308157,10.02002236,5.972059947,WBGene00001086,WBGene00001086,History: N.A.
WBGene00001087,dpy-28,Y39A1B.3,False,False,False,26.97404126,34.66720513,52.16305759,46.55928042,WBGene00001087,WBGene00001087,History: N.A.
WBGene00001090,drh-1,F15B10.2,False,False,False,47.42935589,56.11163077,88.80490407,91.6226291,WBGene00001090,WBGene00001090,History: N.A.
WBGene00001093,drp-1,T12E12.4,False,False,False,54.21782294,61.48251734,122.3032141,87.36051795,WBGene00001093,WBGene00001093,History: N.A.
WBGene00001094,dars-1,B0464.1,False,False,False,17.80286723,11.76648177,24.75534937,15.46610397,WBGene00001094,WBGene00001094,History: Renamed on 2010-01-29
WBGene00001095,dars-2,F10C2.6,False,False,False,17.53312682,25.22903298,22.43453536,27.86961309,WBGene00001095,WBGene00001095,History: Renamed on 2010-01-29
WBGene00001102,dsh-2,C27A2.6,False,False,False,31.82936869,41.34169269,75.44487426,56.81113437,WBGene00001102,WBGene00001102,History: N.A.
WBGene00001110,duo-1,F38B7.5,False,False,False,87.93537451,123.1770434,184.1915875,187.999086,WBGene00001110,WBGene00001110,History: N.A.
WBGene00001111,duo-2,F29C4.5,False,True,True,118.1463007,194.729973,0.29470654,22.2803775,WBGene00001111,WBGene00001111,History: N.A.
WBGene00001112,duo-3,Y106G6H.12,False,False,False,96.83680813,71.17131404,59.35389717,60.56791738,WBGene00001112,WBGene00001112,History: N.A.
WBGene00001119,dyf-3,C04C3.5,False,False,False,45.58612973,124.0250781,510.5790807,509.692347,WBGene00001119,WBGene00001119,History: N.A.
WBGene00001131,dys-1,F15D3.1,False,True,True,66.98328796,48.18015375,9.725315822,6.737708658,WBGene00001131,WBGene00001131,History: N.A.
WBGene00001134,eat-3,D2013.5,False,False,False,65.84663184,71.99108094,65.13014536,71.28189501,WBGene00001134,WBGene00001134,History: N.A.
WBGene00001137,eat-6,B0365.3,False,False,False,24.81611796,22.36691579,52.16305759,30.16655922,WBGene00001137,WBGene00001137,History: N.A.
WBGene00001145,eat-16,C16C2.2,True,True,True,25.6253392,4.028164929,2.06294578,1.225037938,WBGene00001145,WBGene00001145,History: N.A.
WBGene00001153,ech-4,R06F6.9,False,False,False,11.05935692,11.97849045,5.599424261,8.88152505,WBGene00001153,WBGene00001153,History: Renamed on 2005-04-01
WBGene00001160,efk-1,F42A10.4,False,False,False,25.85012288,34.04152713,49.21599219,40.11999247,WBGene00001160,WBGene00001160,History: N.A.
WBGene00001161,efl-1,Y102A5C.18,False,False,False,16.49078152,27.1371111,44.51802323,31.31503229,WBGene00001161,WBGene00001161,History: N.A.
WBGene00001166,eft-1,ZK328.2,False,False,False,29.13196456,30.47624782,58.42557157,53.74853953,WBGene00001166,WBGene00001166,History: Renamed on 2010-08-03
WBGene00001167,eft-2,F25H5.4,False,False,False,43.42820643,25.44104166,28.73388766,25.31745072,WBGene00001167,WBGene00001167,History: Renamed on 2010-08-03
WBGene00001168,eft-3,F31E3.5,False,False,False,14.79076596,13.67455989,15.47209335,18.42661232,WBGene00001168,WBGene00001168,History: Renamed on 2005-09-08; Renamed on 2010-08-03
WBGene00001173,egl-4,F55A8.2,False,False,False,20.50027136,16.74868576,25.7377045,21.43816391,WBGene00001173,WBGene00001173,History: Renamed on 2005-11-22; Renamed on 2010-12-07; Renamed on 2011-07-12; Renamed on 2012-06-20
WBGene00001177,egl-8,B0348.4,False,False,True,19.42130971,26.61415636,15.0791513,7.350227627,WBGene00001177,WBGene00001177,History: N.A.
WBGene00001188,egl-20,W08D2.1,False,True,True,63.11925655,49.82203991,0.0,0.153129742,WBGene00001188,WBGene00001188,History: N.A.
WBGene00001189,egl-21,F01D4.4,False,True,False,15.91468434,124.8731128,0.0,13.16915783,WBGene00001189,WBGene00001189,History: N.A.
WBGene00001194,egl-27,C04A2.3,False,False,False,46.66509138,39.32761023,48.92128565,57.44917496,WBGene00001194,WBGene00001194,History: N.A.
WBGene00001196,egl-30,M01D7.7,False,False,True,36.85328387,21.30693864,20.92416434,7.580115309,WBGene00001196,WBGene00001196,"History: Split into C53H9.4(WBGene00303070). History of WBGene00001196: Split into ""WBGene00303070"" on 2018-03-02"
