# Supplementary File 3,Sheet 6: Small RNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for two generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen2),Input,Suggested Match,History
WBGene00013409,-1.172189022,-1.27345420520636,WBGene00013409,WBGene00013409,History: N.A.
WBGene00200652,-1.169880955,-1.34109802234752,WBGene00200652,WBGene00200652,History: N.A.
WBGene00014327,-1.163924625,-1.4602259632063,WBGene00014327,WBGene00014327,History: N.A.
WBGene00000803,-1.163763225,-1.04167899670349,WBGene00000803,WBGene00000803,History: N.A.
WBGene00000536,-1.163419192,-1.00311185262617,WBGene00000536,WBGene00000536,History: N.A.
WBGene00001493,-1.162477179,-1.24324508987455,WBGene00001493,WBGene00001493,"History: Split into F55C5.17(WBGene00303048). History of WBGene00001493: Split into ""WBGene00303048"" on 2018-03-02"
WBGene00001941,-1.159138164,-1.29616522162276,WBGene00001941,WBGene00001941,History: N.A.
WBGene00014987,-1.157372679,-1.33945299763763,WBGene00014987,WBGene00014987,History: N.A.
WBGene00013440,-1.157245451,-1.33402707406659,WBGene00013440,WBGene00013440,History: N.A.
WBGene00219725,-1.153774154,-1.3691346719833,WBGene00219725,WBGene00219725,History: N.A.
WBGene00004313,-1.149447979,-1.24519094280222,WBGene00004313,WBGene00004313,History: N.A.
WBGene00014182,-1.147007792,-1.27450862012687,WBGene00014182,WBGene00014182,History: N.A.
WBGene00022366,-1.141574585,-1.30049480250375,WBGene00022366,WBGene00022366,"History: Split into Y92H12BL.6(WBGene00303097). History of WBGene00022366: Split into ""WBGene00303097"" on 2018-03-02"
WBGene00015236,-1.14028739,-1.01623849978671,WBGene00015236,WBGene00015236,History: N.A.
WBGene00017160,-1.134463978,-1.3870167087627,WBGene00017160,WBGene00017160,History: N.A.
WBGene00196907,-1.134248715,-1.09321886177384,WBGene00196907,WBGene00196907,History: N.A.
WBGene00021237,-1.133693804,-1.28681735765727,WBGene00021237,WBGene00021237,History: N.A.
WBGene00019535,-1.132601338,-1.16800404468475,WBGene00019535,WBGene00019535,History: N.A.
WBGene00007892,-1.130702251,-1.65112981545533,WBGene00007892,WBGene00007892,History: N.A.
WBGene00023032,-1.127356357,-1.42014046576655,WBGene00023032,WBGene00023032,History: N.A.
WBGene00013165,-1.121687462,-1.12464594249895,WBGene00013165,WBGene00013165,History: N.A.
WBGene00006738,-1.119770736,-1.29112112678644,WBGene00006738,WBGene00006738,History: N.A.
WBGene00020100,-1.117540597,-1.02604388697832,WBGene00020100,WBGene00020100,"History: Split into R148.8(WBGene00305998). History of WBGene00020100: Split into ""WBGene00305998"" on 2020-01-20"
WBGene00219451,-1.108827928,-1.02310069707691,WBGene00219451,WBGene00219451,History: N.A.
WBGene00005222,-1.107341166,-1.28177618179989,WBGene00005222,WBGene00005222,History: N.A.
WBGene00021941,-1.106680636,-1.08049000517289,WBGene00021941,WBGene00021941,History: N.A.
WBGene00016131,-1.104860077,-1.17284670947942,WBGene00016131,WBGene00016131,History: N.A.
WBGene00002071,-1.095797245,-1.55444858239194,WBGene00002071,WBGene00002071,History: N.A.
WBGene00197737,-1.095485862,-1.39530199692553,WBGene00197737,WBGene00197737,History: N.A.
WBGene00017890,-1.095410549,-1.05686613559144,WBGene00017890,WBGene00017890,History: N.A.
WBGene00020729,-1.09428022,-1.03363834259413,WBGene00020729,WBGene00020729,History: N.A.
WBGene00003153,-1.092199052,-1.16971690798003,WBGene00003153,WBGene00003153,History: Renamed on 2007-10-09
WBGene00007133,-1.091187441,-1.15673264329993,WBGene00007133,WBGene00007133,History: N.A.
WBGene00019491,-1.090390917,-1.12857110997116,WBGene00019491,WBGene00019491,History: N.A.
WBGene00016061,-1.087348089,-1.3375229918948,WBGene00016061,WBGene00016061,History: N.A.
WBGene00008420,-1.085617229,-1.09993610203057,WBGene00008420,WBGene00008420,History: N.A.
WBGene00014411,-1.082145672,-1.15295225583299,WBGene00014411,WBGene00014411,History: N.A.
WBGene00010722,-1.08118446,-2.20187252009238,WBGene00010722,WBGene00010722,History: N.A.
WBGene00017070,-1.080585409,-1.09644695481963,WBGene00017070,WBGene00017070,History: N.A.
WBGene00022178,-1.07427204,-1.64035762859814,WBGene00022178,WBGene00022178,History: N.A.
WBGene00022899,-1.071258791,-1.73139129223862,WBGene00022899,WBGene00022899,History: N.A.
WBGene00185118,-1.069763409,-1.18922974185326,WBGene00185118,WBGene00185118,History: N.A.
WBGene00199628,-1.065640703,-1.28594127361421,WBGene00199628,WBGene00199628,History: N.A.
WBGene00016561,-1.064524198,-1.41891265046636,WBGene00016561,WBGene00016561,History: N.A.
WBGene00199886,-1.063089356,-1.22354099193229,WBGene00199886,WBGene00199886,History: N.A.
WBGene00023491,-1.057154627,-1.27369974746484,WBGene00023491,WBGene00023491,History: N.A.
WBGene00220222,-1.056381673,-1.05938099732664,WBGene00220222,WBGene00220222,History: N.A.
WBGene00006344,-1.05432565,-1.49507499479625,WBGene00006344,WBGene00006344,History: N.A.
WBGene00012498,-1.052964553,-1.24734975735856,WBGene00012498,WBGene00012498,History: N.A.
WBGene00022952,-1.05152541,-1.77233475868342,WBGene00022952,WBGene00022952,History: N.A.
WBGene00206380,-1.047776088,-1.72264127532404,WBGene00206380,WBGene00206380,History: N.A.
WBGene00011346,-1.044405874,-1.67665087308875,WBGene00011346,WBGene00011346,History: N.A.
WBGene00206389,-1.044104865,-1.59821060762733,WBGene00206389,WBGene00206389,History: N.A.
WBGene00017849,-1.043956696,-1.09451388236954,WBGene00017849,WBGene00017849,History: N.A.
WBGene00001459,-1.043862709,-1.01803789280334,WBGene00001459,WBGene00001459,History: N.A.
WBGene00022973,-1.043856947,-1.21531651013541,WBGene00022973,WBGene00022973,History: N.A.
WBGene00006923,-1.043183853,-1.11538700110973,WBGene00006923,WBGene00006923,History: N.A.
WBGene00023175,-1.040696284,-1.7195113936847,WBGene00023175,WBGene00023175,History: N.A.
WBGene00012552,-1.037437839,-1.11946209791936,WBGene00012552,WBGene00012552,History: N.A.
WBGene00017556,-1.034651981,-1.42777516837012,WBGene00017556,WBGene00017556,History: N.A.
WBGene00014339,-1.034115425,-1.72906547241202,WBGene00014339,WBGene00014339,History: N.A.
WBGene00022512,-1.030055795,-1.07721089557572,WBGene00022512,WBGene00022512,History: N.A.
WBGene00023123,-1.029809812,-1.77818679728096,WBGene00023123,WBGene00023123,History: N.A.
WBGene00200811,-1.029275356,-1.67120491941877,WBGene00200811,WBGene00200811,History: N.A.
WBGene00023176,-1.029221438,-1.65736169932167,WBGene00023176,WBGene00023176,History: N.A.
WBGene00198924,-1.025181552,-1.46935748275416,WBGene00198924,WBGene00198924,History: N.A.
WBGene00198805,-1.022631573,-1.69687362936669,WBGene00198805,WBGene00198805,History: N.A.
WBGene00003655,-1.019723512,-1.27302541366153,WBGene00003655,WBGene00003655,History: N.A.
WBGene00200608,-1.01881205,-1.64417458193775,WBGene00200608,WBGene00200608,History: N.A.
WBGene00012222,-1.017313025,-1.22555699749619,WBGene00012222,WBGene00012222,History: N.A.
WBGene00185098,-1.01618291,-1.08526557663097,WBGene00185098,WBGene00185098,History: N.A.
WBGene00019723,-1.015657838,-1.09152545074504,WBGene00019723,WBGene00019723,History: N.A.
WBGene00200583,-1.015323899,-1.71464556721547,WBGene00200583,WBGene00200583,History: N.A.
WBGene00199059,-1.015226142,-1.27123338215663,WBGene00199059,WBGene00199059,History: N.A.
WBGene00199916,-1.015030075,-1.76402424947039,WBGene00199916,WBGene00199916,History: N.A.
WBGene00044746,-1.014488212,-1.45901326814189,WBGene00044746,WBGene00044746,History: N.A.
WBGene00219912,-1.01390631,-1.03635421732199,WBGene00219912,WBGene00219912,History: N.A.
WBGene00022897,-1.011323436,-1.69127927268303,WBGene00022897,WBGene00022897,History: N.A.
WBGene00022749,-1.006593219,-1.104590150578,WBGene00022749,WBGene00022749,History: N.A.
WBGene00023170,-1.0050439,-1.26508152885303,WBGene00023170,WBGene00023170,History: N.A.
WBGene00023174,-1.003912959,-1.67409343576655,WBGene00023174,WBGene00023174,History: N.A.
WBGene00012499,-1.00224341,-1.08723598260342,WBGene00012499,WBGene00012499,History: N.A.
WBGene00000534,-1.000939606,-1.02250178566658,WBGene00000534,WBGene00000534,History: Renamed on 2006-01-04
