# Supplementary File 3,Sheet 4: Small RNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for one generation.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00022519,-2.9874961704482,WBGene00022519,WBGene00022519,History: N.A.
WBGene00236806,-2.98458020201463,WBGene00236806,WBGene00236806,History: N.A.
WBGene00008714,-2.97929282952346,WBGene00008714,WBGene00008714,History: N.A.
WBGene00010726,-2.97621602083951,WBGene00010726,WBGene00010726,History: N.A.
WBGene00013222,-2.97556155990138,WBGene00013222,WBGene00013222,History: N.A.
WBGene00044467,-2.97320345841033,WBGene00044467,WBGene00044467,History: N.A.
WBGene00014090,-2.97167529131741,WBGene00014090,WBGene00014090,"History: Split into ZK822.6(WBGene00044009). History of WBGene00014090: Split into ""WBGene00044009"" on 2004-11-30"
WBGene00021274,-2.96827055706625,WBGene00021274,WBGene00021274,History: N.A.
WBGene00023404,-2.96441125071128,WBGene00023404,WBGene00023404,History: N.A.
WBGene00016299,-2.96354080319517,WBGene00016299,WBGene00016299,History: N.A.
WBGene00010587,-2.96349962053785,WBGene00010587,WBGene00010587,History: N.A.
WBGene00021654,-2.96298105452074,WBGene00021654,WBGene00021654,History: N.A.
WBGene00077772,-2.96284707813401,WBGene00077772,WBGene00077772,History: N.A.
WBGene00015153,-2.95253360214193,WBGene00015153,WBGene00015153,History: N.A.
WBGene00235370,-2.95137228344099,WBGene00235370,WBGene00235370,History: N.A.
WBGene00010204,-2.95102081712012,WBGene00010204,WBGene00010204,History: N.A.
WBGene00013352,-2.93684146394804,WBGene00013352,WBGene00013352,History: N.A.
WBGene00022951,-2.9298501803969,WBGene00022951,WBGene00022951,History: N.A.
WBGene00009142,-2.92856617477773,WBGene00009142,WBGene00009142,History: N.A.
WBGene00012970,-2.92622522650005,WBGene00012970,WBGene00012970,History: N.A.
