# Supplementary File 5,Sheet 13: mRNAs significantly up-regulated 2 fold or greater in mut-16 mutant animals at 20ºC.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00013956,5.10402774050254,WBGene00013956,WBGene00013956,History: N.A.
WBGene00021398,5.09742110889005,WBGene00021398,WBGene00021398,History: N.A.
WBGene00013800,5.09244310848668,WBGene00013800,WBGene00013800,History: N.A.
WBGene00007792,5.09059489993269,WBGene00007792,WBGene00007792,History: N.A.
WBGene00018297,5.08857886609642,WBGene00018297,WBGene00018297,History: N.A.
WBGene00003448,5.08419587003722,WBGene00003448,WBGene00003448,History: N.A.
WBGene00013830,5.0828417522761,WBGene00013830,WBGene00013830,History: N.A.
WBGene00016357,5.08183124969772,WBGene00016357,WBGene00016357,History: N.A.
WBGene00007337,5.07843717839732,WBGene00007337,WBGene00007337,History: N.A.
WBGene00009681,5.07838689465506,WBGene00009681,WBGene00009681,History: N.A.
WBGene00011134,5.07642914251544,WBGene00011134,WBGene00011134,History: N.A.
WBGene00015089,5.07327913477427,WBGene00015089,WBGene00015089,"History: Split into B0252.11(WBGene00305086). History of WBGene00015089: Split into ""WBGene00305086"" on 2019-10-21"
WBGene00003469,5.07223623578081,WBGene00003469,WBGene00003469,History: N.A.
WBGene00010933,5.07189325088311,WBGene00010933,WBGene00010933,History: N.A.
WBGene00000771,5.06640341345588,WBGene00000771,WBGene00000771,History: N.A.
WBGene00012937,5.06547414179131,WBGene00012937,WBGene00012937,History: N.A.
WBGene00021007,5.06291212478256,WBGene00021007,WBGene00021007,History: N.A.
WBGene00016612,5.06065748922295,WBGene00016612,WBGene00016612,History: N.A.
