# Supplementary File 5,Sheet 5: mRNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for one generation.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00005061,2.53889108655985,WBGene00005061,WBGene00005061,History: N.A.
WBGene00006541,2.53598152019333,WBGene00006541,WBGene00006541,History: N.A.
WBGene00007455,2.53286249441654,WBGene00007455,WBGene00007455,History: N.A.
WBGene00194981,2.53269993170705,WBGene00194981,WBGene00194981,History: N.A.
WBGene00020290,2.53244527204827,WBGene00020290,WBGene00020290,History: N.A.
WBGene00011184,2.52840746679777,WBGene00011184,WBGene00011184,History: N.A.
WBGene00019578,2.52193501456303,WBGene00019578,WBGene00019578,History: N.A.
WBGene00008207,2.51495892807,WBGene00008207,WBGene00008207,History: N.A.
WBGene00017177,2.51478928174954,WBGene00017177,WBGene00017177,History: N.A.
WBGene00015083,2.51139471401979,WBGene00015083,WBGene00015083,History: N.A.
WBGene00012432,2.51069175707024,WBGene00012432,WBGene00012432,History: N.A.
WBGene00007873,2.50918873950151,WBGene00007873,WBGene00007873,History: N.A.
WBGene00009622,2.50834216770364,WBGene00009622,WBGene00009622,History: N.A.
WBGene00004351,2.50678937476105,WBGene00004351,WBGene00004351,History: N.A.
WBGene00021988,2.50678937476105,WBGene00021988,WBGene00021988,History: N.A.
WBGene00015932,2.50408399221454,WBGene00015932,WBGene00015932,History: N.A.
WBGene00021298,2.49899277757233,WBGene00021298,WBGene00021298,History: N.A.
WBGene00007771,2.49406440853549,WBGene00007771,WBGene00007771,History: N.A.
WBGene00004241,2.4938955566502,WBGene00004241,WBGene00004241,History: N.A.
WBGene00021797,2.48984803100137,WBGene00021797,WBGene00021797,History: N.A.
WBGene00003574,2.48912231512535,WBGene00003574,WBGene00003574,History: N.A.
WBGene00008584,2.48902197546844,WBGene00008584,WBGene00008584,History: N.A.
WBGene00010493,2.48639734314835,WBGene00010493,WBGene00010493,History: N.A.
WBGene00017265,2.48154663193648,WBGene00017265,WBGene00017265,History: N.A.
WBGene00016822,2.47860743840033,WBGene00016822,WBGene00016822,History: N.A.
WBGene00012900,2.47766247057887,WBGene00012900,WBGene00012900,History: N.A.
WBGene00016110,2.46991426709105,WBGene00016110,WBGene00016110,History: N.A.
WBGene00008068,2.4679990916404,WBGene00008068,WBGene00008068,History: N.A.
WBGene00013162,2.46785852092724,WBGene00013162,WBGene00013162,History: N.A.
WBGene00005058,2.46432281110518,WBGene00005058,WBGene00005058,History: N.A.
WBGene00008844,2.46430771811328,WBGene00008844,WBGene00008844,History: N.A.
WBGene00021966,2.46367951881586,WBGene00021966,WBGene00021966,History: N.A.
WBGene00011981,2.45916197704035,WBGene00011981,WBGene00011981,History: Renamed on 2020-01-28
WBGene00017584,2.45820775615105,WBGene00017584,WBGene00017584,History: N.A.
WBGene00020771,2.4539501777803,WBGene00020771,WBGene00020771,"History: Split into T24E12.13(WBGene00195077). History of WBGene00020771: Split into ""WBGene00195077"" on 2010-04-22"
WBGene00019605,2.45158670454557,WBGene00019605,WBGene00019605,History: Renamed on 2015-04-29; Renamed on 2018-12-11
WBGene00014904,2.44658221539488,WBGene00014904,WBGene00014904,History: N.A.
WBGene00008535,2.44206261905941,WBGene00008535,WBGene00008535,History: N.A.
WBGene00044503,2.43329850555285,WBGene00044503,WBGene00044503,History: N.A.
WBGene00008789,2.42951354488964,WBGene00008789,WBGene00008789,History: N.A.
WBGene00001483,2.42773072012172,WBGene00001483,WBGene00001483,History: N.A.
WBGene00008959,2.42650871395995,WBGene00008959,WBGene00008959,History: N.A.
WBGene00206362,2.42262844531338,WBGene00206362,WBGene00206362,History: N.A.
WBGene00012405,2.41387892223545,WBGene00012405,WBGene00012405,History: N.A.
WBGene00015693,2.4105688926654,WBGene00015693,WBGene00015693,History: N.A.
WBGene00022669,2.41051592339926,WBGene00022669,WBGene00022669,History: N.A.
WBGene00008824,2.40474629362224,WBGene00008824,WBGene00008824,History: N.A.
WBGene00017648,2.40187223273014,WBGene00017648,WBGene00017648,History: N.A.
WBGene00017589,2.39719745499089,WBGene00017589,WBGene00017589,History: N.A.
WBGene00000388,2.39629745620992,WBGene00000388,WBGene00000388,History: N.A.
WBGene00014166,2.39165768801791,WBGene00014166,WBGene00014166,History: N.A.
WBGene00022859,2.38996162366371,WBGene00022859,WBGene00022858,"History: Merged into ""WBGene00022858"" on 2017-04-28"
WBGene00003784,2.38767370654389,WBGene00003784,WBGene00003784,History: N.A.
WBGene00003865,2.3856330168397,WBGene00003865,WBGene00003865,History: N.A.
WBGene00009629,2.37945660525142,WBGene00009629,WBGene00009629,History: Renamed on 2019-11-21
WBGene00017246,2.37801397838129,WBGene00017246,WBGene00017246,History: N.A.
