,timm-17B.2,C55C3.3,ceh-20,C38D9.2,C09G5.7,C38C3.3,E01G4.5,C18D4.6,C08F11.7,K02E2.6,spe-41,T02G5.4,F15D4.5,R03H10.6,his-24,F39E9.7,rnh-1.3,F40D4.13,C04G6.6,fbxa-192,K09H9.7,W04B5.1,gly-13,bath-45,F39F10.4,R06C1.4,pyk-1,Y48G1BM.6,fbxb-97,F58H7.5,clp-6,F41G4.7,saeg-1,Y17D7B.4,glit-1,pan-1,saeg-2,scrm-4,T16G12.4,W04B5.2,Y47H10A.5,H09G03.1,ZK402.3,pdfr-1,T20F7.1,Y20F4.4,lin-15B,hsp-4,W05H12.2,par-5,fkb-8,hrde-1,pgl-3,tba-2,tbb-2,W06A11.4,qdpr-1,F34D10.4,Y37E11B.2,W09B7.2,vig-1,hil-4,csr-1,citk-1,R03D7.2,deps-1,cdk-1,klp-7,hsp-90,mrp-4,cdc-48.1,W09B7.1,elf-1,idh-1,hsp-1,ani-2,eel-1,sea-2,mcm-7,ima-3,daf-18,mex-5,rpn-9,cey-2,cpg-1,wago-1,rme-2,simr-1,set-2,mut-16,top-2,spd-5,wago-4,egg-6,puf-3,gfat-2,ani-1,pod-1,klp-15,hmg-12
spe-41,0.9179352058284564,0.9146293207442597,0.9174253192741628,0.7746204196872504,0.9208750861142933,0.9321439893329597,0.996808715827793,0.8888009061679247,0.7746204196872504,0.9926026828322612,0.0,0.9200553726820755,0.7911014350518207,0.9474197621821507,0.943780130534873,0.9954031032380078,0.8190379239761442,0.8888009061679247,0.7099643503210193,0.9261597812924909,0.8817727000674981,0.9998202863011066,0.941817123977508,0.8631083799756909,0.9986706181799255,0.9041110264434535,0.9998435471520108,0.8069225635136946,0.8395979133402437,0.8052831930143776,0.9245664316347829,0.8844076343205015,0.8578608145522953,0.9939407054774372,0.8767675613369816,0.9769493260726649,0.8380777844014653,0.8380777844014653,0.8931407790622432,0.9998435471520108,0.9980256793650171,0.9995017560803567,0.9999964028633173,0.9225206961637908,0.9387529010232881,0.8733064739257235,0.9550025104828194,0.9856417878538216,0.9999923390463952,0.9952473589612443,0.9902515875865091,0.9943088252945708,0.9990679238373943,0.9995738289601541,0.9996818642339375,0.9729967583154748,0.997506200203613,0.9985307260412274,0.9808417690578413,0.8963019834005831,0.9964087404908242,0.9995738289601541,0.9987542018644805,0.9097950246242195,0.9718036730545295,0.9994497269059996,0.9996543832617855,0.9996818642339375,0.9969464577223511,0.986652820719819,0.9994000846466263,0.8106721940146921,0.9987606747485455,0.9987606747485455,0.9997594784804195,0.9977243720331757,0.9896111424684034,0.9902515875865091,0.9721108486321512,0.9983581764317044,0.9999645970838479,0.9998323374504319,0.9999527087860184,0.9783156326732729,0.9362638154017875,0.9995738289601541,0.9815016566927194,0.9815016566927194,0.9994000846466263,0.990567324489647,0.9924229744246963,0.9915053956128423,0.9804464240983918,0.9971657213781864,0.9770626629465478,0.95212873294104,0.9876215390895566,0.9991089814135354,0.9494083547498289,0.9999527087860184
T02G5.4,0.8397419146722046,0.9884281544628716,0.7679348903123331,0.8899643070394615,0.9465233022914389,0.9329289413679607,0.9821649612045209,0.9205211290398871,0.8262156441761683,0.9956658523118013,0.9200553726820755,0.0,0.9150142413742995,0.9104742136630016,0.8312365895005688,0.9956673812303475,0.8088993920589636,0.8785381276973789,0.8129098089271114,0.927674856422119,0.8854203120310924,0.9920165618326325,0.8013758651004746,0.851858009840975,0.9694490978640693,0.8578608145522953,0.9995944838367624,0.8520572710283365,0.8633778969708622,0.9239995082598329,0.7881788255455121,0.873706830446668,0.9090928191014427,0.9998839501776124,0.8459803317881182,0.9070341484645352,0.8785381276973789,0.9326076225201952,0.8637022228067263,0.9854789448556701,0.9773714212686535,0.9998970900095004,0.9939407054774372,0.9364021525752108,0.8692641056700449,0.9231426983069739,0.9276635596645554,0.9969883127979495,0.9716154180998562,0.9756487573670364,0.9734703426969663,0.9999999552077535,0.9937368469673671,0.9644654213007576,0.9658105682047602,0.8438232087910643,0.9023893853664349,0.9741122423341563,0.9978930803418324,0.926649666077546,0.9631214499626534,0.9791710114490068,0.9996068508723548,0.90765285145674,0.9534449861460791,0.9814838892379464,0.9989137042525175,0.9957817417828306,0.9791710114490068,0.999787494917463,0.9859997667741326,0.9562312693235803,0.959675354252119,0.992448625317794,0.9658105682047602,0.9985031977655132,0.9985532322428482,0.9734703426969663,0.9969883127979495,0.982627907747139,0.9913357776453858,0.9956248931824766,0.98925483746758,0.985003836176199,0.9968969685082166,0.9791710114490068,0.987925774450283,0.9995552098016365,0.9985031977655132,0.9992687444477211,0.997002745421275,0.9766223941797626,0.9978679852524704,0.9992687444477211,0.9948778625363878,0.9999049314218339,0.9779792969698868,0.9806934224711276,0.9859997667741326,0.98925483746758
F15D4.5,0.9094010335772946,0.9934706990447449,0.9263669388907905,0.5466552723857026,0.9995048447798193,0.9874445116005791,0.9986393347148581,0.9013551688001344,0.8246125541377549,0.9973953616951542,0.7911014350518207,0.9150142413742995,0.0,0.9154827198253039,0.8391730865002947,0.9970382621837995,0.6725676905914366,0.8405864179408191,0.8034719477412957,0.9430549378962465,0.8441684823735344,0.9996923752342387,0.956090302418737,0.8096151485174303,0.9965669161075185,0.8819811875436142,0.9808534277493876,0.6691241321175461,0.8394011301834736,0.6574930573847416,0.9987200329962767,0.7115413003614905,0.8724880286311263,0.9872149354828862,0.9281012541081727,0.9759654151395758,0.6725676905914366,0.8571446116583836,0.9018862072468877,0.9999947217761426,0.9430549378962465,0.9999889496618936,0.9998392845777576,0.9687756083674774,0.978291313383562,0.8939679281053987,0.9729372563870762,0.9787378612597166,0.999680569930855,0.9550648571875255,0.8834965668790012,0.9999482228677348,0.9721945867341953,0.9595094253554729,0.9761406717125112,0.9914381339257976,0.9982400388856226,0.994443374302473,0.9934403250385764,0.8853458959469176,0.9305997245766874,0.9748315093834481,0.9952159096739263,0.9504225537814113,0.956090302418737,0.9941201351529857,0.9975712544013635,0.9976100146727648,0.9321479442729181,0.9956197746456547,0.9684438349960638,0.8129166864343256,0.9999999865764669,0.9895545119298298,0.9609937279024563,0.9825699535807031,0.9924987646399692,0.9927564885840106,0.9787378612597166,0.963967643399288,0.9887082691025626,0.9850703270433774,0.9862999607722845,0.9695353147379101,0.953585389736955,0.9595094253554729,0.9735160075615421,0.9916350532478246,0.9969656515181942,0.9850703270433774,0.9951654533138913,0.9729395309717808,0.9958687611130321,0.9934230145999445,0.9838264396882266,0.9714388804591413,0.9744420170370369,0.9513851636758047,0.9825699535807031,0.9943132575853865
R03H10.6,0.9337887647564627,0.989726425192477,0.9081724129020616,0.9029735184717298,0.947858958611831,0.9225206961637908,0.9993608277276492,0.9338548791940532,0.8888542689083935,0.9987234585230015,0.9474197621821507,0.9104742136630016,0.9154827198253039,0.0,0.9466742812626547,0.9989177677270692,0.955520008593512,0.8262090587858713,0.8341078771084082,0.9530513478748781,0.9530513478748781,0.9999424302012296,0.8914791960336752,0.9001997384738523,0.9924297432241259,0.9581744613176431,0.9996017916420009,0.9530513478748781,0.8959388916834495,0.9248795738399023,0.9654235452640313,0.9906461645511271,0.9477926391279088,0.9991056770017168,0.8819088368952581,0.9702513643889459,0.955520008593512,0.9451914375669228,0.9262532348108433,0.9962858349213464,0.9630319586054151,0.9967032057839033,0.997567076699041,0.969898408093823,0.8339801982144283,0.9418103178193882,0.824289861053134,0.9999230401855558,0.9933473864565326,0.9636427888942769,0.9849566058064829,0.9976411577218307,0.9953422800358626,0.9404170361285393,0.9417531694792608,0.9303570520288322,0.9509943755927237,0.9949172008585357,0.999940858917205,0.9942109835967807,0.9390863231976467,0.9908779780565743,0.978458281642825,0.8774160850791608,0.9737852905829049,0.9838449067820362,0.9994958045279674,0.9917041849904116,0.9674227642655157,0.9990392566290903,0.9954921666866898,0.961847989567158,0.9245224210067006,0.9940540717969749,0.9417531694792608,0.9750087132700204,0.9961646574903215,0.9454590903080572,0.998045480552836,0.9712109001731652,0.9999944514394374,0.9995580694282453,0.9973990471512341,0.9873999242885557,0.9940573514851465,0.9674227642655157,0.9991204651882692,0.9988422186792486,0.987988777073067,0.9775452010944613,0.9919046563372828,0.9909533647307102,0.9953422800358626,0.9967631117893503,0.9994958045279674,0.9995580694282453,0.9800832677898708,0.9570081944443481,0.9992078980654764,0.9998899097421874
his-24,0.9359231736526833,0.9968444340878011,0.807913770995262,0.8010295364940384,0.9864148958379647,0.9658992539213392,0.9667137993465078,0.9510209925974178,0.9542855294813392,0.9998483346040284,0.943780130534873,0.8312365895005688,0.8391730865002947,0.9466742812626547,0.0,0.9995809037129325,0.8284046050799478,0.927084108579388,0.9407328351902685,0.8588603752436942,0.9373178805441188,0.9925383395474404,0.9274275249309485,0.8167187171574742,0.992655742679362,0.9012727345520419,0.9962955154308656,0.7740819263903651,0.9022038762750748,0.8338966346822984,0.925590128273223,0.7049741636615235,0.869082085527966,0.9991181899781276,0.8893445832504941,0.9341355172638381,0.8477055946718098,0.9784579700044082,0.8719806536610186,0.9962955154308656,0.9494249278291073,0.9986936680292202,0.9996981225556313,0.9680013186882879,0.9603220101950045,0.9403795849362581,0.929735318866909,0.9885523406833276,0.9813813404278674,0.991892608739946,0.735957210347236,0.9955295679775035,0.9976303161808114,0.9456054592199458,0.946805964453251,0.9534038844065968,0.962758835042441,0.9596198064295254,0.9968113533502054,0.9827825439025059,0.993301044602138,0.9858321725473367,0.9997801943785488,0.9568440406601421,0.986736126912616,0.9991013729563414,0.9999879530828764,0.9987865640968521,0.9723358054180049,0.9923918173048064,0.9911652618261959,0.9186176233199668,0.9766686677946568,0.9768257644385195,0.973457662937414,0.9999171178343192,0.9987634389899763,0.9775960916241248,0.999375742068512,0.9885523406833276,0.995164760352757,0.9999944596085507,0.993631472893601,0.9911630022113538,0.9967082912430999,0.9939772296753487,0.9980482923613327,0.9999231820372739,0.9999171178343192,0.9984567023978356,0.9997856334304805,0.993631472893601,0.9972918960957444,0.9999944596085507,0.9999879530828764,0.9984567023978356,0.9579499225632074,0.9857964225506581,0.9975278153137721,0.9988574032607794
F39E9.7,0.9911675948682207,0.9998335162875722,0.9995582484708592,0.9908948289188184,0.991718324191367,0.9815054597863176,0.7696517677654812,0.9801188153733293,0.9949788418777482,0.5873374346652598,0.9954031032380078,0.9956673812303475,0.9970382621837995,0.9989177677270692,0.9995809037129325,0.0,0.9949147325639991,0.9949147325639991,0.9915105278280922,0.9724989154787301,0.9975529573490787,0.5571307183492442,0.9992270193996028,0.9862978023872873,0.7950873528296658,0.9998202863011066,0.9999947217761426,0.9941214343290781,0.9927341785460614,0.9834449917987523,0.9958999842508085,0.9853633166361301,0.9996881333332724,0.6388671497414429,0.9966681562109448,0.9935388385280225,0.9995582484708592,0.9999894521726059,0.9932540488925895,0.4643933981971573,0.9626296150484827,0.645776865437329,0.7470785149153208,0.9989177677270692,0.9975529573490787,0.9999539447147244,0.9966661045042657,0.9873215780341177,0.7124256445115422,0.9984782766789294,0.9964872098265959,0.9938162247875145,0.9988551077531046,0.9924915137341189,0.9976100146727648,0.9860264901451965,0.9950295439292915,0.9983330171221374,0.5343257503206461,0.9984135443510161,0.9916350532478246,0.9970686130787926,0.9984782766789294,0.9985591460771206,0.9994873845964595,0.999650217172526,0.9996223641457122,0.9996924043393294,0.9924915137341189,0.9956197746456547,0.9995852618020223,0.9963137408344902,0.9779683282896297,0.9956197746456547,0.9996924043393294,0.9998365128796418,0.9930773490396463,0.9637855981704466,0.9885246925658119,0.9787378612597166,0.9959748959518656,0.9981256821429921,0.9955551110926661,0.9945310227736532,0.9998403353602513,0.9924915137341189,0.9991855385904537,0.9991855385904537,0.9825699535807031,0.9850703270433774,0.9999653992304464,0.9986233428858947,0.9907532546578693,0.9981256821429921,0.9924987646399692,0.9981256821429921,0.9744420170370369,0.9968046247524369,0.9969656515181942,0.9999989457702291
rnh-1.3,0.8098744394855646,0.9979126369965045,0.8461806435407591,0.6068720528987754,0.9938421691779429,0.9526874847766834,0.9950564101764592,0.8626657104016193,0.7310409598568586,0.999660514186965,0.8190379239761442,0.8088993920589636,0.6725676905914366,0.955520008593512,0.8284046050799478,0.9949147325639991,0.0,0.7909376852010668,0.7907034174851336,0.9671434435341182,0.7506762927908674,0.9992685647264146,0.9031500852046496,0.708096378255707,0.9999753006639345,0.8380777844014653,0.9827402129291857,0.8140674010578712,0.7679348903123331,0.636006363808,0.9566886685323303,0.6678241908656584,0.8785381276973789,0.993998869657432,0.8938247552156462,0.9179908943599874,0.6781075514018357,0.8461806435407591,0.8784658636844492,0.9999584494052562,0.9925635927614885,0.9994902098457094,0.9995442303372291,0.8784658636844492,0.9253997913362062,0.8862343261365175,0.9487958736137333,0.9897784204268189,0.9972384198355068,0.9727944322513019,0.9365273325272819,0.9981738137654139,0.9967273753132081,0.9342181234505934,0.9357173453501676,0.9680649963134158,0.9641437427010893,0.9781905552058981,0.9978934468038972,0.8933324458264298,0.9753255977165822,0.9765820603353698,0.996147389440544,0.9324545802182258,0.9166057546759038,0.9986645584201541,0.9999465114102214,0.9943492376848573,0.9614967403748511,0.999356464481761,0.983957984774437,0.848442636802379,0.9900919496609918,0.9964331830027285,0.9629253279587289,0.9925964861848295,0.9981583997956635,0.9781224587176253,0.9957737030703346,0.9387352157477697,0.9966700139277052,0.9986343517222691,0.987499105073212,0.998663762065442,0.9902902226992467,0.9867661362648797,0.9972719810099395,0.9928023316712148,0.9976296480399701,0.9863331671531103,0.9994039325041526,0.974417537885321,0.9999890440034078,0.9988757730063318,0.9999465114102214,0.9943364248552419,0.9886479884296691,0.9787531247471789,0.9998171904577612,0.9990517430864941
F40D4.13,0.8270960533328726,0.9994967326284241,0.8782125339196782,0.8456532257725227,0.9548144890232819,0.9174253192741628,0.9978564884842899,0.9065347326412644,0.8112228948652659,0.9864640920900829,0.8888009061679247,0.8785381276973789,0.8405864179408191,0.8262090587858713,0.927084108579388,0.9949147325639991,0.7909376852010668,0.0,0.6955130443676147,0.9373212066354609,0.8509459958255565,0.990477082367464,0.8395222306046848,0.7544467884210941,0.9929793412176694,0.9174253192741628,0.9896686349273536,0.9124940218769553,0.7679348903123331,0.7780398947618946,0.9028491676460143,0.8882819266755324,0.9539227609965153,0.9817269902743131,0.8446728530249492,0.9179908943599874,0.8782125339196782,0.9065347326412644,0.9338548791940532,0.9978934468038972,0.9961928193210228,0.9935190237966349,0.9963822677142196,0.8446728530249492,0.8330285902718142,0.9322885008584122,0.923032734363554,0.9897784204268189,0.9972384198355068,0.9572186127782617,0.9487958736137333,0.9894085616365168,0.9846721054705202,0.9342181234505934,0.9357173453501676,0.9086383831415773,0.9411886431083112,0.9994039325041526,0.9946345188020161,0.9764761009168089,0.9327245073191088,0.9765820603353698,0.9572186127782617,0.9177156468111938,0.8887224396494671,0.9643554759543592,0.9715334157382232,0.9629253279587289,0.9342181234505934,0.9907420256673638,0.9700940232776584,0.9504304993852547,0.895249756291172,0.9907420256673638,0.9357173453501676,0.9700940232776584,0.9715334157382232,0.9956115991216712,0.9897784204268189,0.9387352157477697,0.9897774002970118,0.9863331671531103,0.974417537885321,0.9715204254421711,0.9715204254421711,0.9614967403748511,0.9857268370637093,0.9985615640976607,0.983957984774437,0.9729746397506589,0.9886479884296691,0.987499105073212,0.9586435728619349,0.9943364248552419,0.9934822779475886,0.9986343517222691,0.9886479884296691,0.9527919612463523,0.9925964861848295,0.987499105073212
C04G6.6,0.8002332749199417,0.965966546249613,0.849675583610856,0.742446430156938,0.9027542507913626,0.8833909426507905,0.998741418944405,0.849675583610856,0.6388592792354575,0.9880261673717996,0.7099643503210193,0.8129098089271114,0.8034719477412957,0.8341078771084082,0.9407328351902685,0.9915105278280922,0.7907034174851336,0.6955130443676147,0.0,0.8203941424014399,0.7993478250137563,0.9915105278280922,0.806283083368436,0.776824344002279,0.9951386048555863,0.8276659374570426,0.9818586315555567,0.8764811285924734,0.7694201896249895,0.7757656804702692,0.921035614592117,0.8947524563470937,0.8328862892533923,0.9809252465074226,0.8341078771084082,0.9016557832170335,0.8114863499279339,0.7907034174851336,0.8137023092367585,0.9984306812715805,0.9975444151858617,0.9975831380210166,0.9966814275545577,0.9185931412156392,0.8589403354528339,0.7778148175641244,0.9254626737119164,0.9943701608624614,0.9994971390359529,0.9386714592628769,0.9822911847546539,0.9945711456476274,0.9669800877526955,0.9693897861986017,0.9705956907196982,0.855031063352359,0.9317222391318352,0.9982094534391014,0.9818586315555567,0.855031063352359,0.9412107447491309,0.9833797815423889,0.9386714592628769,0.7727358669362282,0.9385084161726853,0.9718023921248912,0.9902218027266727,0.9437692054473693,0.942487303519455,0.9873596322554962,0.9502805550927577,0.8042797891454279,0.9176877868392678,0.9990025166480258,0.9437692054473693,0.9766372536596655,0.9516080588673971,0.9738125902933115,0.9863799150981509,0.9463514134350395,0.9937929543056794,0.9911450673847443,0.954294683142981,0.9645725118685267,0.9792657433546552,0.942487303519455,0.9681846147817403,0.9995351953964162,0.9892819966427832,0.9911450673847443,0.9814788924360535,0.954294683142981,0.9669800877526955,0.9911450673847443,0.9778476017233447,0.9911450673847443,0.9814788924360535,0.9584180289235514,0.9766372536596655,0.9920497097809815
fbxa-192,0.9021150901885282,0.9908574526010507,0.8986022862691059,0.9322226389580368,0.9933795618458484,0.9698487765521501,0.99073605216028,0.9253997913362062,0.9076797748773608,0.9670471353992464,0.9261597812924909,0.927674856422119,0.9430549378962465,0.9530513478748781,0.8588603752436942,0.9724989154787301,0.9671434435341182,0.9373212066354609,0.8203941424014399,0.0,0.9450278465860481,0.9819162913418089,0.910682779450285,0.8900111595953619,0.9969982956858985,0.9261597812924909,0.9933642568344677,0.8916026064074385,0.927674856422119,0.9286817444889267,0.944594160548379,0.9219684353543997,0.9005366436730551,0.9863809342214308,0.9022217531091062,0.9408237020337604,0.9582003047894684,0.9253997913362062,0.8339801982144283,0.9872343128913692,0.9962995704270152,0.991268267732267,0.9897044776330147,0.9298034495494758,0.9065542468368746,0.9001871199101352,0.9210543316122712,0.9434920297436727,0.9999607838110548,0.9353241001695359,0.9787627397550938,0.9927564420307811,0.9884469766928698,0.9808712413386999,0.9677275351473196,0.8885086781826199,0.9407936729512675,0.9954825933801915,0.9509969093931582,0.9575581440034631,0.9380256200888001,0.9808712413386999,0.9625750053826853,0.900184998862925,0.9933642568344677,0.9421160032779408,0.9754893750555481,0.981971528453422,0.9664380168844636,0.9916773708380314,0.9741928101526737,0.8674397428597184,0.942282792508959,0.9852197444890922,0.9407466810872651,0.9873320278341975,0.9883685467097693,0.9861669067448252,0.9977121874160579,0.9841466035151412,0.9981935453830434,0.9995947477734007,0.9519298650795006,0.9612887060907058,0.9976986580026495,0.9664380168844636,0.9988717645016211,0.9920846384198557,0.9950400466674061,0.9767868500441915,0.9976501628898176,0.9780849720630855,0.9884469766928698,0.9995947477734007,0.9993228475342655,0.996422918248168,0.9913787715966775,0.9819788349853656,0.9950400466674061,0.9903940257526167
K09H9.7,0.7878429532387318,0.999997255419362,0.8837196881154177,0.8474644919942798,0.9767252207560696,0.9261597812924909,0.998905353609201,0.8509459958255565,0.7921471688342638,0.9981509200058184,0.8817727000674981,0.8854203120310924,0.8441684823735344,0.9530513478748781,0.9373178805441188,0.9975529573490787,0.7506762927908674,0.8509459958255565,0.7993478250137563,0.9450278465860481,0.0,0.9999932526992648,0.9365628212722932,0.8742969293819951,0.9999978192891359,0.8647627050200605,0.9787777598997176,0.8402909169751092,0.814430275107036,0.8561916764261156,0.9566952078443286,0.9086850661491848,0.8854203120310924,0.9925829495412034,0.9419715899810955,0.9408237020337604,0.8509459958255565,0.8330285902718142,0.8868073692367027,0.9932454405668546,0.9999424137210813,0.9962261367600829,0.9984080688862129,0.8526990940020001,0.8916026064074385,0.7989751898107237,0.9352602287192967,0.9703099883311824,0.9999607838110548,0.9625750053826853,0.9699313222977398,0.9986018248191498,0.9985180258509558,0.9664380168844636,0.981971528453422,0.919790360828138,0.9647188691494906,0.9990625719126446,0.9932454405668546,0.919790360828138,0.9651495092143938,0.9664380168844636,0.9625750053826853,0.9170103385709495,0.9479318509529204,0.9972013125266692,0.9883685467097693,0.981971528453422,0.9393834225895273,0.9981837237893201,0.9741928101526737,0.8874242244076084,0.942282792508959,0.9935311147395214,0.9407466810872651,0.9950400466674061,0.9957488916813684,0.9787627397550938,0.9977121874160579,0.9434920297436727,0.9999986405704564,0.9924109470779664,0.9780849720630855,0.9976986580026495,0.998171674939953,0.9902193799059328,0.9991221584335781,0.9920846384198557,0.9989935286335607,0.996422918248168,0.9976501628898176,0.9903940257526167,0.9948243681603762,0.9972120254205753,0.9936228231320213,0.9972120254205753,0.9913787715966775,0.956304686189848,0.9946920674579448,0.9970581921788877
W04B5.1,0.9976834785358423,0.9998335162875722,0.9974556757393503,0.999999662479497,0.9953214431385129,0.974503329817669,0.8096151485174303,0.9801188153733293,0.997797577328632,0.5281978968866525,0.9998202863011066,0.9920165618326325,0.9996923752342387,0.9999424302012296,0.9925383395474404,0.5571307183492442,0.9992685647264146,0.990477082367464,0.9915105278280922,0.9819162913418089,0.9999932526992648,0.0,0.9999947217761426,0.9998602598555898,0.8532654437191112,0.992290559848827,0.9999947217761426,0.9992316839328366,0.9996881333332724,0.999349589411824,0.9788159698906307,0.9999365207556417,0.9982406250703721,0.6388671497414429,0.9932540488925895,0.9991818759183755,0.9995582484708592,0.9945989568763026,0.9831143525137882,0.59723591339719,0.9318226830122228,0.645776865437329,0.6149790326580903,0.9966681562109448,0.9889940017491673,0.9999539447147244,0.9991139136161962,0.9969919219711344,0.8034719477412957,0.997916155320076,0.9966661045042657,0.9995809037129325,0.9988551077531046,0.9994659744279132,0.9998396564548723,0.9998403353602513,0.9982400388856226,0.9805931980687902,0.5343257503206461,0.9997666519965064,0.9964872098265959,0.9924915137341189,0.9996685490255985,0.9999647558482291,0.9992270193996028,0.999650217172526,0.9870362777041415,0.9950295439292915,0.9994659744279132,0.9956197746456547,0.9979983577801287,0.9963137408344902,0.9999999865764669,0.9989589550226984,0.9998396564548723,0.9998365128796418,0.9699107065977407,0.9874617408946507,0.9948874803477484,0.9787378612597166,0.9887082691025626,0.9981256821429921,0.9988821698032736,0.998058274502871,0.9984135443510161,0.9994659744279132,0.9999988691747866,0.9916350532478246,0.9995852618020223,0.9934230145999445,0.994443374302473,0.9943132575853865,0.9988551077531046,0.9999408322599942,0.9975712544013635,0.9714388804591413,0.9480626662550552,0.9995789526554849,0.9969656515181942,0.9999989457702291
gly-13,0.8493257814879968,0.9955857029738044,0.7595182606774618,0.9244511371564547,0.9201667232623089,0.941817123977508,0.9734555220015298,0.929093313905185,0.8989487051114702,0.9946404645378617,0.941817123977508,0.8013758651004746,0.956090302418737,0.8914791960336752,0.9274275249309485,0.9992270193996028,0.9031500852046496,0.8395222306046848,0.806283083368436,0.910682779450285,0.9365628212722932,0.9999947217761426,0.0,0.8794960064159701,0.9469752864100299,0.929625625664533,0.9993814620696702,0.910682779450285,0.8013758651004746,0.9434685309836957,0.9198144952385185,0.9584270655967093,0.9185677410886535,0.9962573285986567,0.6800065962753796,0.8871776373962054,0.9511636818321082,0.929093313905185,0.920345518935901,0.9974177588675763,0.9991181946847404,0.9957261239047315,0.9997644389398767,0.8583271288177386,0.7644799252810532,0.8687224546212255,0.7408651094617722,0.997359448250203,0.9385084161726853,0.9867695661722896,0.9618993023731033,0.9999835276992335,0.998204831929602,0.9800237883696056,0.9811541531899353,0.8576726733668978,0.7958357884614298,0.9825047943150436,0.999997225622764,0.9781049483822541,0.9641360364806242,0.995610230123706,0.9977745072448073,0.8668996947476222,0.9695907827692855,0.9822764962823637,0.9982384076962568,0.9999710199732916,0.9800237883696056,0.996944476576822,0.9866689357717913,0.9759450830425822,0.8142362905680687,0.992995756076964,0.9811541531899353,0.9733757305934296,0.9953197233977278,0.9873020618139283,0.9997161600373192,0.9833900823781278,0.9988444374506646,0.9994421638941079,0.9898277422587766,0.9928639964040776,0.9995687377637459,0.9654522796570594,0.999970061616911,0.992903612630564,0.9987582428709785,0.9994421638941079,0.9998749144980245,0.9773543779846264,0.999885645036016,0.9998195363075495,0.9991284151872861,0.9960304292700267,0.9908457064361912,0.9928139144164914,0.9987481165522021,0.9995986781932723
bath-45,0.8125845248289725,0.9997403408253668,0.8980400131042233,0.6877295830883199,0.9957212858537061,0.957886495610322,0.9891088512648201,0.924252457046614,0.8498224565909709,0.9932492596294793,0.8631083799756909,0.851858009840975,0.8096151485174303,0.9001997384738523,0.8167187171574742,0.9862978023872873,0.708096378255707,0.7544467884210941,0.776824344002279,0.8900111595953619,0.8742969293819951,0.9998602598555898,0.8794960064159701,0.0,0.9954672739415124,0.957886495610322,0.9911556333054788,0.7343781929603592,0.7289466625986162,0.667146128392688,0.9399037227835878,0.7683913470162387,0.9130780273201057,0.9744959557154419,0.8332601335766844,0.9597085629131005,0.7964057960102957,0.8835217325361007,0.8688406898952403,0.9985901724565215,0.9978736104073893,0.9891021183525407,0.9933278487143123,0.9143218701022335,0.9629230058116219,0.952187444112791,0.9659475583965828,0.9818602657704554,0.9871951736208393,0.9747021732074972,0.9009799574237641,0.999980600755881,0.9931689599686843,0.9362848710964017,0.9377296164746115,0.9298500160969033,0.948653355562435,0.9969236160720774,0.9957402805555788,0.9539151609969302,0.962105605636015,0.9634773058485452,0.9970028400064643,0.9408008418676493,0.8794960064159701,0.990074752249847,0.9986798098486964,0.989135523265212,0.9634773058485452,0.9996673937235974,0.9853247539508365,0.8604313640291751,0.9616915493901735,0.9830255150654232,0.9648502586858599,0.9853247539508365,0.9988319004972618,0.9943648238272546,0.9994298571166308,0.9406383123367635,0.9973186642771033,0.9990756237655298,0.9886755983478368,0.9916063165288201,0.9991707430406981,0.9881775900008056,0.9979781670706164,0.997848710990782,0.9999585258964864,0.9745038743667123,0.9969236160720774,0.9959534383609181,0.9996512766192918,0.9990756237655298,0.9999999340941699,0.9952069821578913,0.9897593749460911,0.9800483082523427,0.9982294513958861,0.9994109514220266
